fs2-core,39986,958788032
fs2-core,41955,959382288
fs2-core,41190,959670120
fs2-core,41130,957944440
fs2-core,40192,1469139664
fs2-core,42372,961785552
better-files,36077,949880744
better-files,37569,952675064
better-files,35429,947157768
better-files,35845,949037336
better-files,37850,950413192
better-files,36267,950088000
better-files,36407,948110704
better-files,35983,948278096
better-files,37446,948017456
better-files,35935,948823064
Scala StdLib,36645,950161888
Scala StdLib,37282,946884000
Scala StdLib,36777,949602544
Scala StdLib,36754,954635520
Scala StdLib,36943,949439448
Scala StdLib,35417,946425232
Scala StdLib,36457,949658232
Scala StdLib,36792,946884192
Scala StdLib,39002,951401600
Scala StdLib,36582,950686160
Java StdLib,77745,333330776
Java StdLib,73451,331669920
Java StdLib,79040,334938032
Java StdLib,78273,335774240
Java StdLib,77837,332345248
Java StdLib,76519,332487544
Java StdLib,76543,333148560
Java StdLib,77815,335959352
Java StdLib,78180,336432912
Java StdLib,80710,600160104
fs2-io,87987,716203912
fs2-io,88237,714709784
fs2-io,87200,710581160
fs2-io,88250,714529336
fs2-io,87850,714918504
fs2-io,89459,715580504
fs2-io,88371,718485952
fs2-io,88419,712461944
fs2-io,88669,714414688
fs2-io,88744,714045048
better-files,35938,948504808
better-files,36483,949262768
better-files,37945,954283904
better-files,36245,947644624
better-files,35912,949929360
better-files,35879,949013664
better-files,36361,950355000
better-files,37119,950219952
better-files,37827,951749496
better-files,38649,952190560
Java StdLib,78099,334538688
Java StdLib,77727,336328520
Java StdLib,76052,334213504
Java StdLib,77682,332849056
Java StdLib,79737,337114424
Java StdLib,75496,333965160
Java StdLib,78204,333857136
Java StdLib,80242,336869704
Java StdLib,76245,333412032
Java StdLib,77510,335421872
Scala StdLib,36107,946809760
Scala StdLib,36629,949731720
Scala StdLib,36575,947584592
Scala StdLib,36425,950984600
Scala StdLib,36582,1456461072
Scala StdLib,36862,951196544
Scala StdLib,36491,949451504
Scala StdLib,36143,950490384
Scala StdLib,37685,947175360
Scala StdLib,37626,950465296
Akka Streams,55147,1502910184
Akka Streams,56756,1506133264
Akka Streams,56279,1503393144
Akka Streams,55975,1503050272
Akka Streams,55793,1501759784
Akka Streams,54742,1502976168
Akka Streams,52552,1499004088
Akka Streams,55772,1501599080
Akka Streams,55827,1504168464
Akka Streams,56031,1504626968
fs2-io,88237,716734480
fs2-io,88827,714040776
fs2-io,89021,714216152
fs2-io,88864,715870640
fs2-io,88296,713958072
fs2-io,87313,711249096
fs2-io,88982,719837264
fs2-io,88341,715173696
fs2-io,88212,715341816
fs2-io,89277,713355568
fs2-core,43035,962247640
fs2-core,40910,961055248
fs2-core,40903,958715560
fs2-core,40129,959382432
fs2-core,41459,959305568
fs2-core,41992,962469584
fs2-core,41419,958257376
fs2-core,40554,959848608
fs2-core,41102,960130272
fs2-core,40114,959321288
fs2-io,87674,716256896
fs2-io,87945,716281840
fs2-io,88051,711849304
fs2-io,86924,717823832
fs2-io,88632,720434656
fs2-io,91327,721575416
fs2-io,88842,718806432
fs2-io,88457,717407624
fs2-io,88345,716969328
fs2-io,88262,719766136
Scala StdLib,37924,949799520
Scala StdLib,36814,947064200
Scala StdLib,36132,947583976
Scala StdLib,36000,948363216
Scala StdLib,36823,948779600
Scala StdLib,37199,950246872
Scala StdLib,36845,949576696
Scala StdLib,37368,949241920
Scala StdLib,36321,949484504
Scala StdLib,37118,954604864
fs2-core,40817,960168616
fs2-core,40832,955059704
fs2-core,40605,957615496
fs2-core,40612,958244064
fs2-core,40603,960268888
fs2-core,40478,962137088
fs2-core,42935,961265936
fs2-core,42261,961365728
fs2-core,40542,959805816
fs2-core,42094,961242304
better-files,36036,947305192
better-files,36184,948491680
better-files,36851,948878920
better-files,37289,950117792
better-files,37751,950851632
better-files,35495,945743248
better-files,36449,949893168
better-files,37497,1459563256
better-files,36613,950244608
better-files,37309,950732192
Akka Streams,55307,1504792432
Akka Streams,56465,1505549064
Akka Streams,55241,1503779072
Akka Streams,56067,1503468168
Akka Streams,56622,1504538720
Akka Streams,56611,1504829976
Akka Streams,53164,1498141480
Akka Streams,55525,1501754336
Akka Streams,56296,1505937864
Akka Streams,55809,1505433104
Java StdLib,71832,330762856
Java StdLib,71441,329974672
Java StdLib,76063,331919304
Java StdLib,72710,331321416
Java StdLib,77735,335206536
Java StdLib,78097,335520160
Java StdLib,77867,334741920
Java StdLib,77913,332196216
Java StdLib,75931,332269776
Java StdLib,103326,350900856
